vehicle_id,scenario,total_distance,average_passengers,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_out,utilization_rate,reported_time,idling_time,moving_time,pick_up,drop_off,revenue_trips,rebalance_trips
s2.465,2,290.6788304,20.69210088,0,0.002688516,0.006575808,0.206154491,0.036836163,0.747745022,1,85921,0,85921,405,361,361,0
s2.466,2,321.6488144,34.38492685,0,0.00074252,0.005244045,0.005290453,0.019409929,0.969313053,1,86193,0,86193,469,393,393,0
s2.467,2,341.4819353,28.2505148,0,0.001791635,0.004188238,0.009446804,0.031120935,0.953452388,1,85955,0,85955,441,383,383,0
s2.468,2,307.6394935,22.22787074,0.002554605,0.015420523,0.084290342,0.03156098,0.014468352,0.851705199,0.997445395,86119,0,86119,400,345,345,3
s2.469,2,303.878041,27.24435914,0,0.002410823,0.006729239,0.019579159,0.01513201,0.956148769,1,85448,0,85448,433,374,374,0
s2.470,2,320.3373038,34.10691025,0,0.009239301,0.02376819,0.026925631,0.020284519,0.919782358,1,85829,0,85829,470,401,401,0
s2.471,2,309.0067538,28.20915276,0.001593301,0.00181427,0.001011804,0.003849509,0.006245275,0.985485841,0.998406699,85985,0,85985,414,353,353,1
s2.472,2,306.7638733,26.93283913,0.000817184,0.151914546,0.033878123,0.033189353,0.025040859,0.755159935,0.999182816,85660,0,85660,417,359,359,1
s2.473,2,276.3905031,26.5703087,0.002107408,0.01264445,0.012528658,0.008626479,0.22387161,0.740221394,0.997892592,86362,0,86362,375,317,317,2
s2.474,2,282.4445811,29.841083,0.001877758,0.006689513,0.008309079,0.010257253,0.217456107,0.75541029,0.998122242,85208,0,85208,408,342,342,1
s2.475,2,332.1271137,34.5188399,0,0.003933541,0.00209006,0.003910057,0.011154817,0.978911525,1,85165,0,85165,438,374,374,0
s2.476,2,344.2152867,34.46910614,0.007858081,0.010733855,0.008793003,0.012035645,0.019574196,0.941005219,0.992141919,84499,0,84499,465,404,404,3
s2.477,2,284.8462706,23.64566901,0.018870812,0.012784593,0.014738775,0.011689779,0.008169896,0.933746145,0.981129188,84946,0,84946,393,332,332,10
s2.478,2,269.9565086,27.54293497,0.226695259,0.020806769,0.014373479,0.011371276,0.0203547,0.706398516,0.773304741,86270,0,86270,378,316,316,9
s2.479,2,294.2516118,23.14224308,0.004612096,0.014254513,0.021991682,0.175178327,0.022630637,0.761332745,0.995387904,86078,0,86078,421,368,368,2
s2.480,2,344.7047483,37.69303002,0,0.006562718,0.006830347,0.009262276,0.011275308,0.966069351,1,85940,0,85940,468,385,385,0
s2.481,2,281.4022494,27.16000558,0,0.004487224,0.002603985,0.003115482,0.213782521,0.776010788,1,86022,0,86022,409,346,346,0
s2.482,2,322.0485653,24.73790393,0,0.016757822,0.010763723,0.014950263,0.014110623,0.943417569,1,85751,0,85751,403,347,347,0
s2.483,2,316.3551901,31.65851446,0,0.013873868,0.027119748,0.020502622,0.018595402,0.91990836,1,85989,0,85989,455,391,391,0
s2.484,2,317.6035084,36.65236943,0.002641837,0.011013526,0.116006012,0.027111122,0.032747041,0.810480462,0.997358163,85168,0,85168,458,377,377,1
s2.485,2,348.3954854,35.56262474,0,0.005848225,0.007437921,0.020782084,0.026119749,0.939812021,1,86180,0,86180,478,402,402,0
s2.486,2,280.1344005,22.59178536,0.001270426,0.23178862,0.014860486,0.02404485,0.015361663,0.712673955,0.998729574,85798,0,85798,373,326,326,1
s2.487,2,298.8647142,27.89654368,0,0.001889081,0.003743178,0.009678623,0.006868324,0.977820794,1,85756,0,85756,434,368,368,0
s2.488,2,299.6789973,29.01515679,0.001079312,0.012882111,0.008704129,0.016677112,0.13944015,0.821217185,0.998920688,86166,0,86166,419,360,360,3
s2.489,2,319.5615957,29.8650359,0.001039173,0.016685154,0.022873489,0.032903263,0.019557476,0.906941444,0.998960827,85645,0,85645,437,367,367,1
s2.490,2,347.1623631,29.76033384,0,0.010362814,0.011834937,0.017271357,0.029407674,0.931123218,1,86270,0,86270,485,425,425,0
s2.491,2,325.3717464,23.08502622,0.007477005,0.007779341,0.00454667,0.013930719,0.128597509,0.837668756,0.992522995,85997,0,85997,451,392,392,2
s2.492,2,284.221504,21.52991692,0.00668834,0.00711947,0.009135293,0.208876615,0.02346745,0.744712833,0.99331166,85821,0,85821,404,355,355,2
s2.493,2,293.8716706,24.66611346,0.00741609,0.195684973,0.055580057,0.031544497,0.012476208,0.697298176,0.99258391,86164,0,86164,406,350,350,3
s2.494,2,318.2286831,32.75077048,0.002305642,0.004924111,0.010740355,0.020762368,0.023797938,0.937469586,0.997694358,86310,0,86310,435,368,368,2
s2.495,2,305.8233746,23.9978997,0.003469563,0.007008749,0.036911973,0.16124765,0.03296665,0.758395414,0.996530437,86178,0,86178,405,352,352,2
s2.496,2,282.5013265,20.53886485,0,0.205860177,0.026864944,0.034485959,0.021517475,0.711271445,1,86209,0,86209,416,365,365,0
s2.497,2,294.9917744,24.1665292,0.000894506,0.011895773,0.207072409,0.03785969,0.020062499,0.722215123,0.999105494,86081,0,86081,413,355,355,2
s2.498,2,351.9656246,25.87973736,0.031913042,0.063779683,0.070589191,0.059104672,0.022006195,0.752607218,0.968086958,86203,48,86155,486,430,430,15
s2.499,2,339.7626147,28.61646226,0.000292839,0.005376533,0.01171358,0.010261096,0.05818135,0.914174603,0.999707161,85371,0,85371,429,372,372,1
